Event ID,Event Link,Event Picture,Event Title,Event Organizer,Event Date,Event Address,Event Description
d29b75a7654f4bed6e49e72eb8f63ae2,https://www.eventbrite.ca/e/meet-the-characters-breakfast-tickets-72255996631?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F59985696%2F301786152338%2F1%2Foriginal.20190408-193003?w=1000&auto=compress&rect=0%2C158%2C2442%2C1221&s=51165d6e5aeacb8df07d01921dc033d9,Sustainability and a Coffee,by Parent Resource Centre,"Wed, 16 October 2019
4:30 PM – 6:30 PM EDT","The Parent Resource Centre
300 Goulburn Pvt 
Ottawa, ON K1N 1C9",Our AGM  provides clients and the public with an opportunity to network and review PRC's accomplishments in 2018.  Everyone welcome.
8c126d0d4b8e65f8bedc981157f0f15c,https://www.eventbrite.com/e/7th-annual-smile-gala-tickets-71219869547?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F69028367%2F327564841789%2F1%2Foriginal.20190818-163920?w=1000&auto=compress&rect=0%2C204%2C900%2C450&s=d4b3ff9f7a5a58b10db7da15a3922495,The HolliBell Foundation Trivia Night,by KEYS Job Centre,"Tue, 22 October 2019
4:00 PM – 7:30 PM EDT","Keys Job Centre
182 Sydenham Street 
Kingston, ON K7K 3M2","In Mentor Training 2: Mentorships that Thrive, we will explore healthy boundaries and how practice them, enhance our communication skills, and learn about how to make your mentoring partnership sustainable in the long-term. 
This session is 3.5 hours, includes dinner, and certificates will be provided to all participants."
5c4e825fb7da813317a982e09f3344d5,https://www.eventbrite.com/e/lasagna-dinner-tickets-72676538483?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74357685%2F109979141473%2F1%2Foriginal.20190925-202648?w=1000&auto=compress&rect=442%2C63%2C378%2C189&s=ea6a89e304cdde3f334e03a8a0d4d9e0,Pets & Abuse: Woman Abuse Prevention Month Lunch & Learn Workshop Series,by Kanata United Church,Multiple Dates,"33 Leacock Dr
33 Leacock Drive 
Ottawa, ON K2K 2B9","This annual community event brings book lovers together to help raise funds for various community organizations such as:

Kanata Food Cupboard
Kanata Stittsville Refugee Sponsorship Group - a group of 8 churches in the west end who sponsor UN registered refugees.  I represent KUC on this committee and we are not a registered charity.  No website.
Pinecrest Terrace Food Cupboard  
Multifaith Housing Initiative
Matthew House 
Harvest House Ministries 
West Ottawa Community Resource Centre 

This free annual events take place:

Thursday, February 20 1:00- 4:30 P.M. Kids ONLY shopping
Thursday, February 20 5:00 - 9:00 P.M. Open to ALL
Friday, February 21 1:00 - 9:00 P.M. Open to ALL
Saturday, February 22 9:00 A.M. - 2:00 P.M. Open to ALL

Bestsellers typically sell for $3.  Most others sell for $2.  Books are categorized and alphabetical.
Throughout the year we welcome donations."
fb8c7f77ec057eca73a3f2b3d8af9790,https://www.eventbrite.ca/e/destash-sale-at-the-norfolk-arts-centre-vendor-tables-tickets-73467099071?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75202581%2F347600522631%2F1%2Foriginal.20191002-151043?w=1000&auto=compress&rect=0%2C422%2C2550%2C1275&s=b506738213eba5e0fb21f88bf752f23a,Reconciling our Future: Reinstating our Treaty Responsibilities,by Shanna Craig - Kaplin Craigs Mom,"Thu, 24 October 2019
6:00 PM – 8:30 PM EDT","Funny Bones Game Lounge + Café
3029 Lake Shore Boulevard West 
Toronto, ON M8V 1K5",Come out and support the Second Street SAC by enjoying a night out playing games with friends.
3ed82d917f10001ffdad4a4cae1b8d1c,https://www.eventbrite.com/e/enbridge-gas-inc-and-united-way-of-thunder-bay-present-the-blackjack-gala-tickets-69228405023?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75245783%2F347712219071%2F1%2Foriginal.20191002-184155?w=1000&auto=compress&rect=0%2C60%2C1920%2C960&s=98d3f8cdc6cfa9a205fc42cc4f51cd7a,Eat & Greet,by Adventure Place,Multiple Dates,"Adventure Place
155 McNicoll Avenue 
Toronto, ON M2H 2C1","Adventure Place is hosting  an open house for parents and caregivers interested in exploring our Fee for Autism Services for young children under 5 years of age.
The open house will take place every Wednesday from 4 to 6 pm starting on September 18 and will run until December 18, 2019.
Come tour our classroom, indoor and outdoor activity spaces and speak with our knowledgeable and friendly staff about the range of treatment options and supports available  to you and your child at Adventure Place.
Registration is mandatory.  Please call (416) 744-7650 ext. 700 or register for a ticket here."
696ed5b36fece2ef8cd14c00aea7a8e4,https://www.eventbrite.ca/e/there-is-no-planet-b-a-fundraising-concert-for-ecojustice-tickets-72952279231?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F70744149%2F333640489687%2F1%2Foriginal.20190902-200033?w=1000&auto=compress&rect=0%2C21%2C652%2C326&s=0fcc76e43227c854a4fedb9052c4f7a2,Bigseal Charity Show Toronto,by Aangen,"Sat, 12 October 2019
1:00 PM – 4:00 PM EDT","80 Dundas St E
80 Dundas Street East 
Toronto, ON M5B 1C9",Join Aangen’s Walk to Heal Hunger
6229375402f7528a36527de633c3414a,https://www.eventbrite.ca/e/wolf-lake-benefit-concert-film-tickets-74975047385?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75094943%2F3814319635%2F1%2Foriginal.20191001-204735?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=eb1a65e022e96f0003b46fe83b90e068,Pumpkin Carving Fun-draising Party,by OAVR,"Tue, 5 November 2019
5:00 PM – 7:00 PM EST","Westboro Barley Mow
399 Richmond Road 
K2E 7Y8 
Ottawa, ON K2A 0E9","Join the Ottawa Administrators of Volunteer Resources (OAVR) for a fun night to celebrate International Volunteer Managers Day! This year's theme is 'Change the Tune' and marks the 20th year of #IVMDay. 
A mix of networking and social fun, this night will be a chance to discuss the volunteer management industry with peers, colleagues, and friends!
The Excellence in Volunteer Management Award will also be presented at this event.
Don't miss out! Friends are welcome. We hope to see you there!"
93ad0ee0a2b29ac6534abe0f0d609c25,https://www.eventbrite.ca/e/frightmare-before-christmas-tickets-70716606273?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74942261%2F175640561368%2F1%2Foriginal.20190930-233223?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=bf2e09b5d5e194c332c954ad0cddac84,"
				2SLGBTQ+ History & Archive Fundraiser
			",by Rotary Club of Ancaster AM,"Sat, 26 Oct 2019, 7:30 PM –
Sun, 27 Oct 2019, 12:00 AM EDT","385 Jerseyville Rd W
385 Jerseyville Road West 
Hamilton, ON L9G 3L5","The third annual RoMonster Mash is happening on Saturday, October 26, in support of St. Joseph's Youth Wellness Centre and Rotary!"
9bdf6dd57bb6f6786941c56a8142e2d6,https://www.eventbrite.ca/e/sustainability-and-a-coffee-tickets-60085832342?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73698651%2F88318583557%2F1%2Foriginal.20190920-154537?w=1000&auto=compress&rect=0%2C345%2C612%2C306&s=4f6a6212e961d5991b8b33b57b7e9b78,PRC Annual General Meeting  2018 - 2019,by London Environmental Network,"Tue, 19 November 2019
6:00 PM – 9:00 PM EST","Wolf Performance Hall - Central Library
251 Dundas Street 
London, ON N6A 6H9",Join us for an informative presentation and panel discussion about Climate Change.
c29a261951f0029d6f0f0c459e4f1a9b,https://www.eventbrite.ca/e/crrf-22nd-anniversary-annual-public-meeting-tickets-72410087521?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F70032805%2F177810081441%2F1%2Foriginal.20190827-133401?w=1000&auto=compress&rect=0%2C0%2C1688%2C844&s=6b6e48fd8595b968db3891b4fca78531,Mentor Training 2: Mentorships that Thrive,by Yorktown Family Services,"Wed, 30 October 2019
5:30 PM – 7:30 PM EDT","1541 Jane St
Jane Street Hub 
Toronto, ON M9N 2R3",Join us in celebrating Yorktown Family Services’ many accomplishments at our Annual General Meeting and Recognition Night!
64d3b64598f317020a8a21df3e086ecb,https://www.eventbrite.ca/e/the-hollibell-foundation-trivia-night-tickets-69654597777?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74056201%2F133716927912%2F1%2Foriginal.20190924-030552?w=1000&auto=compress&rect=0%2C59%2C390%2C195&s=8b070c7467cd234388c9ef851160da11,Kanata United Church Annual Book Fair,by Asha King,"Fri, November 1, 2019
7:00 PM – 8:30 PM EDT","Wimpy's Diner
771 Queenston Rd, Hamilton, ON 
Hamilton, ON L8G 1A1",Meet new people who are passionate about climate change to discuss what can be done and ideas over brunch. Ages 18-24. If enough people attend this one our group will relocate to a larger space. Tell your friends!
11d8eee1075855e23cf1cb1803f253c7,https://www.eventbrite.ca/e/pets-abuse-woman-abuse-prevention-month-lunch-learn-workshop-series-tickets-74195509767?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74295065%2F341456183235%2F1%2Foriginal.20190925-145830?w=1000&auto=compress&rect=202%2C5%2C1526%2C763&s=6db3cf4d6fe9c1584d62387ba8a394fa,Second Street Parents Night,by Cater Me Please & LQ Event Co.,"Thu, 21 November 2019
6:00 PM – 10:00 PM EST","The Spice Factory
121 Hughson Street North 
Hamilton, ON L8R 1G7","A Charitable event To raise Money for The Sick Kids Foundation.100% of proceeds will be donated!
This is a dress to impress formal event. Your ticket includes:*Red carpet entry with a photographer to take your photos*Welcome champagne cocktail*DJ*Raffles*Prizes Passed H'or d'oeuvres*Cash bar*Coat Check*And more! 
We thank you in advance for attending our event and helping put smiles on thousands of children!Thank you for supporting the Sick Kids Foundation!"
a042d3f2ad7f04144df4e0a3317e8449,https://www.eventbrite.ca/e/reconciling-our-future-reinstating-our-treaty-responsibilities-registration-74997835545?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F70405107%2F332084177229%2F1%2Foriginal.20190829-202356?w=1000&auto=compress&rect=0%2C22%2C810%2C405&s=ffd3f72f8db9bf9dab31dc168b75b75f,Adventure Place Open Houses,by michele reis,"Sat, 7 Dec 2019, 10:00 AM –
Sun, 8 Dec 2019, 4:00 PM EST","Stamford Lions Club Memorial Hall
3846 Portage Road 
Niagara Falls, ON L2J 2K9",We are excited to annouce we will be hosting our christmas bazaar at the stamford lions club 3846 portage rd niagara falls canada on dec 7 from 10 am till 5 pm and dec 8 from 10 am till 4 pm. We will have a penny raffle table with many amazing prizes to win with all proceeds going to cause of choice. A visit from snow white on dec 7 for the day for a meet and greet for all the children. 50 swag bags each day to the forst 50 through the doors. Popcorn avail to purchase. Come on down get those last minute gifts With 40+ vendors to shop with while supporting a good cause we hope to see you all there.https://www.facebook.com/events/1014060415457742/
59a32a1e1ccde949b4f0bfd107fe31ac,https://www.eventbrite.ca/e/eat-greet-tickets-75039141091?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75302947%2F170659267699%2F1%2Foriginal.20191003-015122?w=1000&auto=compress&rect=1070%2C0%2C7950%2C3975&s=beffb36e576fd3fb1f2118e341e0991b,2019 Walk To Heal Hunger,"by Sunnybrook Health Sciences Centre, Practice-based Research & Innovation","Fri, 25 October 2019
6:30 PM – 11:00 PM EDT","Eglinton St. George’s United Church
35 Lytton Blvd 
Toronto, ON M4R 1L2","‘Rock for Research: All Hallows' Eve’ is a fundraising event to support Practice-Based Research and Innovation (PBRI) at Sunnybrook Health Sciences Centre. This fanastic event will support the research of our health care professionals to improve the support of the patients and families they serve. This year, our theme is “All Hallows' Eve” and the night will be filled with live music, dancing, prizes, costumes, and giving - and much more! 
This event will take place on Friday, October 25th, 2019 at the Sanctuary at Eglinton St. George’s United Church in Toronto. Our goal is to raise awareness and funds for all front-line health care providers (nurses and allied health) who are dedicated and passionate about enhancing practice and care.
Featuring live music by Mutual Release, and a DJ playing amazing tracks -- this event will not be one you will want to miss!
Join us for an exciting evening of live music and fundraising in support of Sunnybrook's Practice-Based Research and Innovation! For more information, please visit www.rockforresearch.ca
Sunnybrook’s Charitable Registration Number: 899209118RR0001"
f5902007e86c2e7d2c462572f419a864,https://www.eventbrite.ca/e/mulana-tariq-jameel-tickets-71858098507?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74913341%2F282677344506%2F1%2Foriginal.20190930-195812?w=1000&auto=compress&rect=0%2C754%2C2994%2C1497&s=77c2f140e45d348a3eaaca6f8f778bf8,Cinq à Sept - Ottawa Administrators of Volunteer Resources (OAVR),by michele reis,"Sat, 2 Nov 2019, 10:00 AM –
Sun, 3 Nov 2019, 4:00 PM EDT","Stamford Lions Club Memorial Hall
3846 Portage Road 
Niagara Falls, ON L2J 2K9","We are excited to annouce we will be hosting our winter bazaar at the stamford lions club 3846 portage rd niagara falls on nov 2 from 10am till 5pm and nov 3 from 10am till 4 pm. We will have a penny raffle table with many amazing prizes to win with all proceeds going to cause of choice. Along with a visit on nov 2 from disney belle for a meet and greet with all the children. we will have 5o swag bags per day for the first 50 through the doors. Popcorn avail for pruchase , craft table for the children while the parents shop. Come on down start your holiday shopping while helping support a great cause. we hope to see you all there.https://www.facebook.com/events/670818056665986/"
efbb89190ef9a0db790bfd237aba3045,https://www.eventbrite.com/e/bigseal-charity-show-toronto-tickets-71294647209?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75029101%2F347092168891%2F1%2Foriginal.20191001-150229?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=81c31d08c7bfaf090ae6ee50e3af052c,RoMonster Mash 2019 - Halloween Dinner & Dance,by L.I.P.I. - Low Income People Involvement of Nipissing,"Fri, Nov 22, 2019, 7:00 PM –
Sat, Nov 23, 2019, 12:00 AM EST","Elks Lodge #25
325 Elks Lane 
North Bay, ON P1B",$20 Tickets – Dance – Silent Auction – Luncheon - Elimination Draw – $1000 Cash Prize
6b4504fde23a1ea8c47ab79531b6b595,https://www.eventbrite.com/e/pumpkin-carving-fun-draising-party-tickets-74590659671?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F75533697%2F123876974041%2F1%2Foriginal.20191004-150813?w=1000&auto=compress&rect=0%2C0%2C2160%2C1080&s=7ca81a9d68f70ff5171e6c1c42309352,London's Climate Emergency - Be Part of the Solution - Green in the City,by University of Toronto Men’s Issues Awareness Society,Multiple Dates,"JJR Macleod Auditorium, Medical Sciences Building
1 King's College Circle 
Toronto, Ontario M5S3K1","Erasing Family spotlights the devastating consequences of parental alienation.
In the US and Canada, over 25 million parents are being erased from their children’s lives after divorce or separation. The documentary follows young adults fighting to reunite with their broken families and offers solutions to make divorce healthier for kids.
For more information on this ground-breaking documentary, please visit the film website at https://erasingfamily.org/
This event is hosted by the U of T Men's Issues Awareness Society. The Erasing Family tour is sponsored by the Canadian Association for Equality, a registered educational charity with a focus on gender equality.
A loving parent being erased is one of the most significant public health crises of our time, with an estimated 3 million parents affected in Canada and 22 million in the US alone. The Erasing Family feature documentary reveals the trauma experienced by children when a loving, fit parent is erased from their lives due to separation and divorce. Through emotionally compelling stories, Director Ginger Gentile provides a road-map for parents and young people caught in families split by high-conflict divorce to reconnect. Family court professionals and legislatures will be moved to improve services for families. The goal of this film is to make separation and divorce healthier for our children.
The film's prequel, Erasing Dad, which explored parental alienation in South America, was originally banned from youtube because it exposed how some professionals make money from keeping fathers and children separated.The ban was overturned, the film became incredibly popular and it helped to improve family law in Argentina.
Told from the point view of the children, Erasing Family attempts to heal from the consequences of courtroom decisions while endeavoring to build a DIY grassroots movement for social change. While the stories told are tragic, we show that happy endings are possible and inspire other children to reunite with their erased families.
The need is urgent. Although over 70% of Canadians support a presumption of equal parenting by mothers and fathers in the event of separation or divorce, and despite research showing that equal parenting has the best outcomes for children, legislative efforts have been repeatedly blocked. Efforts to reform family court by streamlining protocols and offering free or low cost mediation services remain fractured. We are determined to raise awareness that erasing family bonds after divorce or separation is one of the leading cause of preventable childhood trauma and through the film, trigger a mass movement to preserve family bonds.
Filmmaker Ginger Gentile has a strong connection with the ""erased families"" community. Through her previous work directing Erasing Dad (2014) and creating the PSA Erased Mom (2016), and leading a 21,000+ Facebook page, she has become a leading advocate and in-demand public speaker. Ginger Gentile, has been named an architect of change by Maria Shriver for her work reuniting families and has robust support from family court professionals, advocates and families who desire for divorce and separation to be healthier for our children.
Erasing family bonds after divorce or separation is a leading cause of preventable childhood trauma. For change to happen, non-victims and institutions need to make divorce part of their agenda of social reform. Through personal narratives and legal analysis, Erasing Family educates families on how to make informed choices and mobilize representatives. Audiences will leave knowing that courtroom custody battles and their emotional consequences can be prevented with court reform and laws that promote shared parenting, as well as shifting resources to help families instead of encouraging them to fight."
3dca798c34a5bf7be7c2f43922032f8e,https://www.eventbrite.ca/e/2slgbtq-history-archive-fundraiser-tickets-74708100941?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F74454427%2F211228284755%2F1%2Foriginal.20190926-143317?w=1000&auto=compress&rect=0%2C186%2C1650%2C825&s=62d21eff89e166a788471fa1825e2ce2,2018-2019 Annual General Meeting and Recognition Night,by The Salvation Army Emergency Disaster Services,"Sat, 9 May 2020
9:00 AM – 5:00 PM EDT","The Salvation Army Public Relations (Ottawa)
820 Woodroffe Ave 
Ottawa, ON K2A3V7",Emergency Disaster Services Volunteer Training Course
e48b4eb2d63ee97de608ab866a1b0a59,https://www.eventbrite.ca/e/prc-annual-general-meeting-2018-2019-tickets-71822219191?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F71103221%2F259751085269%2F1%2Foriginal.20190905-003433?w=1000&auto=compress&rect=0%2C22%2C694%2C346&s=6c6332763002c00092f32ec4bdebbcc8,Friday's For Future Hamilton ,by The Salvation Army Emergency Disaster Services,"Sat, 4 April 2020
9:00 AM – 1:00 PM EDT","The Salvation Army Public Relations (Ottawa)
820 Woodroffe Ave 
Ottawa, ON K2A3V7",Emergency Disaster Services Volunteer Training Course
5e6368245e99276e0d839ed8dbeaef57,https://www.eventbrite.ca/e/mentor-training-2-mentorships-that-thrive-tickets-70625208901?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F54178844%2F286126320513%2F1%2Foriginal.20181220-005341?w=1000&auto=compress&rect=0%2C46%2C514%2C257&s=c9e40666b30b1e67cc26921862d23a2c,Operation Turkey A Festive Christmas,by The Salvation Army Emergency Disaster Services,"Sat, 4 April 2020
1:00 PM – 5:00 PM EDT","The Salvation Army Public Relations (Ottawa)
820 Woodroffe Ave 
Ottawa, ON K2A3V7",Emergency Disaster Services Volunteer Training Course
a932df0096793413c654b4bfbd7faccf,https://www.eventbrite.ca/e/kanata-united-church-annual-book-fair-tickets-73911323759?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F61993578%2F243443927662%2F1%2Foriginal.20190509-155806?w=1000&auto=compress&rect=0%2C0%2C2550%2C1275&s=e63e10b83523bd3a6618b84454022c1d,A Winters Dream Gala,by The Salvation Army Emergency Disaster Services,"Sat, 25 January 2020
9:00 AM – 1:00 PM EST","The Salvation Army Public Relations (Ottawa)
820 Woodroffe Ave 
Ottawa, ON K2A3V7",Emergency Disaster Services Volunteer Training Course
fdfd5926d6042eea4f741d2bffd6d933,https://www.eventbrite.com/e/second-street-parents-night-tickets-74119319881?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62122728%2F119144724563%2F1%2Foriginal.20190512-050707?w=1000&auto=compress&rect=0%2C240%2C960%2C480&s=14e943dd3bc6faeb7b2272c2d5101c8c,Christmas Bazaar,by Beach United Church,"Fri, 18 October 2019
7:00 PM – 9:00 PM EDT","Beach United Church
140 Wineva Ave 
Toronto, ON M4E 1E1","Join us if you want to dance into style this fall with new Bollywood, Pop, and funky moves!"
ad3ad616d73836b604e95e88489bbbbe,https://www.eventbrite.com/e/adventure-place-open-houses-tickets-70980070301?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62071362%2F239024773617%2F1%2Foriginal.20190510-162800?w=1000&auto=compress&rect=0%2C0%2C2130%2C1065&s=9b7adaa1444ace5742bbd572f48f5072,Rock for Research: All Hallows' Eve,by Friday Night Community,"Thu, November 28, 2019
6:00 PM – 9:30 PM EST","Wellington Square United Church
2121 Caroline Street 
Burlington, ON L7R 1L7","For many of us, as we approach December each year, we look for meaningful gifts to give others. Gifts that have immediate impact and that help those who need it the most.
The Gift of Kindness Fundraising Dinner is a chance for you to contribute to a very meaningful program which impacts thousands of lives each year. A chance to contribute a unique, Burlington event which happens every Friday night, of every month, all year long at Wellington Square United Church. Each week, a community of over 250 individuals come together to share a free meal, friendship and support. An amazing team of over 70 volunteers also give their time to this community program which was awarded the 2012 YMCA Group Peace Medal Award, among other recognitions.
The guests which attend the weekly Friday Night Community Supper come from Burlington and Hamilton and are men, women and children who are looking for a community of friends and people to care. Some may be persons socially isolated by disability and/or poverty or may be single parents or seniors. The thing they have in common? A desire to be seen, heard and accepted.
The Event:
Our first annual Gift of Kindness Fundraising Dinner will feature a gourmet meal, live music, a silent auction and a chance for you to learn more about giving where you live! We hope you’ll join us.
 
Date: Thursday, November 28th
Time: 6PM  Mocktails, Appetizers and live music!
  Silent Auction opens
6:45PM Four-course gourmet meal from Chef Olaf Mertens
 
Tickets: $125 per person or $850 per table of (8)
*with each ticket receive a copy of Chef Merten’s cookbook titled ‘Olaf’s Kitchen: A Master Chef Shares His Passion’
 *tax receipt provided
All monies raised will go towards the Friday Night Community programming.
Deadline for ticket purchase November 14th"
5b6bb26973b8d701a5677f9269112462,https://www.eventbrite.ca/e/2019-walk-to-heal-hunger-tickets-75089702321?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F62122655%2F119144724563%2F1%2Foriginal.20190512-050018?w=1000&auto=compress&rect=0%2C192%2C960%2C480&s=96512f76c92f5fe95d49323bdde600ff,Winter Bazaar,by Karma Country Camp,"Sun, 1 December 2019
3:00 PM – 6:00 PM EST","Richmond Hill Centre for the Performing Arts
10268 Yonge St 
Richmond Hill, ON L4C 3B7","Join us a fun afternoon of entertainment and socializing.  We look forward to reconnecting with our campers, their families and our staff.  Come learn more about our exciting camp expansion plans for 2020 while enjoying  snacks, entertainment and an afternoon of family networking and fun :)


6.2.5"
e52feb3967a48b78e7fbbecf7f227e98,https://www.eventbrite.ca/e/cinq-a-sept-ottawa-administrators-of-volunteer-resources-oavr-tickets-74738688429?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F64887913%2F315183659977%2F1%2Foriginal.20190704-154648?w=1000&auto=compress&rect=0%2C74%2C1980%2C990&s=8a773fb738b54f4efa36fedf49f8c6bf,Rotary Trivia Night 2019,by Sudbury Workers Education and Advocacy Centre,"Thu, October 10, 2019
6:00 PM – 8:00 PM EDT","Greater Sudbury Public Library - Main Library
74 Mackenzie Street 
Greater Sudbury, ON P3C 4X8",A group to support and get information from other sick and injured workers; help with WSIB and more!
b8a180a958ebc54593b7dc6684770470,https://www.eventbrite.ca/e/romonster-mash-2019-halloween-dinner-dance-tickets-74819752895?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F72631731%2F338410358671%2F1%2Foriginal.20190912-180457?w=1000&auto=compress&rect=193%2C121%2C1210%2C605&s=6687db8a1309b0fc6e713259b2ad5e0e,Miracle on Elks Lane,by http://www.theberetlady.ca/,"Fri, 1 November 2019
4:00 PM – 11:30 PM EDT","Tranzac Club
292 Brunswick Avenue 
Toronto, ON M5S 2M7","The Annex Steampunk Movember Market brings together artisans crafters and artists for an evening of games, costumes, prizes and gifts."
c239397fcfa53d4057fa315d854d0024,https://www.eventbrite.ca/e/londons-climate-emergency-be-part-of-the-solution-green-in-the-city-tickets-75052258325?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73023375%2F173623950217%2F1%2Foriginal.20190916-152315?w=1000&auto=compress&rect=300%2C0%2C800%2C400&s=6022e83796ca647887d6c0b9b4b9db74,Erasing Family Film Screening (Toronto),by nabs Canada,"Thu, 31 Oct 2019, 8:00 PM –
Fri, 1 Nov 2019, 3:00 AM EDT","Cube
314 Queen Street West 
Toronto, ON M5V 2A4","It’s the annual nabs Ambassador Halloween Fundraising Event!
What are you doing for Halloween? Why not join the marketing and communications industry in one of the biggest industry parties of the year. Dress up, have a few drinks, and have fun. Feel good knowing all proceeds from the event will go to help your colleagues in need. 

nabs Ambassadors
The nabs Ambassadors team help nabs engage with the wider workforce, raise awareness and funds to support the programs and services that nabs provide. Acting as an extension of the nabs team, they are a vital bridge between nabs and their company, helping the nabs team arrange visits and presentations so their colleagues are aware of all the services that nabs offers to this every changing industry in Canada."
10c0920d769566d24addf35b0801f8d8,https://www.eventbrite.ca/e/2018-2019-annual-general-meeting-and-recognition-night-tickets-74283216099?aff=ebdssbdestsearch,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F73238793%2F222836669592%2F1%2Foriginal.20190917-184145?w=1000&auto=compress&rect=0%2C29%2C800%2C400&s=2c0ec1a2fa86b2eba9bceaefb96a4d45,SA200 - Incident Command System,by Rockcliffe Park Residents Associations,"Fri, 6 December 2019
5:00 PM – 7:00 PM EST","St. Bartholomew's Anglican Church
125 rue MacKay 
Ottawa, Ontario K1M 2B4","L'Association Rockcliffe Park Residents Associations vous invite à acheter un billet pour le lancement officiel de la levée de fonds annuelle en soutien à la banque alimentaire de Rideau-Rockcliffe: www.crcrr.org. Le billet inclut la nourriture, les rafraîchissements alcooliques et non-alcooliques et la musique. Cette année, nous aurons encore une fois beaucoup des objets uniques et incroyables dans notre encan silencieux. 
Once again, there will be many of wonderful and unique items in the silent auction. 
Nous espérons que vous apporterez votre soutien à notre banque alimentaire locale. Il est choquant de constater que la circonscription fédérale d'Ottawa-Vanier : 
- a le plus haut taux provincial d'utilisation de la banque alimentaire 
- est la 18ème circonscription fédérale la plus pauvre du pays
- a un taux de pauvreté infantile de 30 pour cent.
SVP faites une différence dans la vie de vos voisins et aidez-nous à faire de cet évènement de levée de fonds un des plus grands succès que nous ayons eu jusqu'à présent.
Nous vous remercions d'avance pour votre soutien !"
